RECORD_ID,BUSINESS_NAME,ADDRESS_LINE,ZIP,RECORD_OPEN_DATE,BUSINESS_SUB_INDUSTRY,SPECIFIC_USE,TTL_EMPLOYEE_COUNT,TTL_LEASED_PARKING,TTL_PROVIDED_PARKING,TTL_SQUARE_FOOTAGE
16BRC-01480,"Nauto, Inc.",161 Homer AV,94301,"3/30/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,4,3,1470
16BRC-02124,Navarre Corporation,"744 San Antonio RD, SUITE 19B",94303,"9/8/2016""  ""12\:00\:00 AM",Transportation,Passenger Transportation Terminals,0-25,0,0,200
16BRC-01437,Navigant Consulting Inc,"3000 El Camino Real, SUITE 225",94306,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,2500
16BRC-02038,"NECTAR, INC",517 Byron ST,94301,"6/20/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,9,5,840
16BRC-01262,Neil Dahl Jewelers,"855 El Camino Real, SUITE 18",94301,"3/25/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,2000
16BRC-01777,Neiman Marcus Group LLC,"180 El Camino Real, SUITE 400",94304,"4/14/2016""  ""12\:00\:00 AM",Retail,"Cards & Gifts, Clothing & Accessories, Department Stores, Sporting Goods, General, Jewelry, Shoes",26-100,0,0,120351
16BRC-02004,"Nervana Systems, Inc.",380 Portage AV,94306,"6/6/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,28,20000
16BRC-02074,Nest Bedding,230 University,94301,"7/14/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,2,0,2460
16BRC-00478,"Net One Systems USA, Inc.","480 Cowper ST, SUITE 300",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,5,0,600
16BRC-02013,NetPosa,"459 Hamilton AV, SUITE 201",94301,"6/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1800
16BRC-02117,NetPosa Inc.,"459 Hamilton AV, SUITE 201 & 203",94301,"9/6/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1923
16BRC-00622,NEURALTUS PHARMACUETICALS INC,"2479 E Bayshore RD, SUITE 220",94303,"3/7/2016""  ""12\:00\:00 AM",Healthcare,Medical Research,0-25,0,12,3701
16BRC-01870,New Mozart School of Music,"305 N California AV, SUITE 204",94301,"5/2/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,0-25,0,6,2412
16BRC-01870,New Mozart School of Music,"305 N California AV, SUITE 204",94301,"5/2/2016""  ""12\:00\:00 AM",Education,Private Educational Facilities,0-25,0,6,2412
16BRC-02097,New York Nail and Spa,"4222 El Camino Real, SUITE B",94306,"8/10/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massag",0-25,0,2,800
16BRC-00233,New York Pizza Inc.,"325 Hamilton AV, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Restaurant,0-25,1,0,1100
16BRC-00386,NewGen Capital,"624 University AV, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,0,0,200
16BRC-01808,Newschools Capital,"532 Emerson ST, FLOOR 2",94301,"4/25/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,10,0,2777
16BRC-02099,Newton Center Inc.,600 Homer,94301,"8/11/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,4,0,650
16BRC-00224,"Next Force Technology, Inc.","540 University AV, SUITE 300",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,120
16BRC-00095,Next Gen Personal Finance,"532 Emerson ST, SUITE",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,400
16BRC-00488,"NFG San Francisco, LLC 7930","240 Cambridge AV, SUITE Suite B",94306,"3/4/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,0,0,1400
16BRC-01566,"Nicholas St. John, Ph.D.",518 Byron ST,94301,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,1,204
16BRC-00699,Nidhi A. Pai DDS A Prof Corp,"2290 Birch ST, SUITE C",94306,"3/8/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,1200
16BRC-01234,Nightingale Financial Advisory,"2600 El Camino Real, SUITE 220",94306,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,1,650
16BRC-01919,Nike Retail Services Inc.,"180 El Camino Real, SUITE C6A",94304,"5/9/2016""  ""12\:00\:00 AM",Retail,"Cards & Gifts, Clothing & Accessories, Department Stores, Sporting Goods, General, Jewelry, Shoes",0-25,0,0,3929
16BRC-00557,NIKKEI Silicon Valley Bureau,"575 High ST, SUITE 320",94301,"3/4/2016""  ""12\:00\:00 AM",Office,Printing & Publishing,0-25,2,3,1840
16BRC-01181,Nine Minute Oil and Lube,3839 El Camino Real,94306,"3/24/2016""  ""12\:00\:00 AM",Auto Related,Automotive Services,0-25,0,4,3000
16BRC-00792,"Nirmidas Biotech, Inc.","2627 Hanover ST, SUITE",94304,"3/10/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,0,1000
16BRC-01339,Nishith Desai Associates,"220 S California AV, SUITE 201",94306,"3/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1200
16BRC-00473,"Nitrio, Inc.","425 Sherman AV, SUITE 100",94306,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,1550
16BRC-01580,Nmd spa & skin studio,"220 S California AV, SUITE 220",94306,"3/31/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,1,0,400
16BRC-01315,NO NDA INC,"828 Bryant ST, SUITE",94301,"3/27/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,4,2,300
16BRC-00194,Nokia Growth Partners US LLC,418 Florence ST,94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,10,0,2515
16BRC-01387,Nola M. Nakamitsu DDS,689 Colorado AV,94306,"3/29/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,7,684
16BRC-01892,"Nolan Barton Bradford & Olmos, LLP",600 University AV,94301,"5/4/2016""  ""12\:00\:00 AM",Services,"Accountants, Attorneys, Financial Institutions, Financial Services, Insurance, Other Legal",0-25,2,6,4620
16BRC-01729,"Nomura Research Institute IT Solutions America, Inc.","3333 Coyote Hill RD, SUITE Suite 3324",94304,"4/5/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,0-25,0,3,1797
16BRC-01230,NONOBJECT,853 Alma ST,94301,"3/24/2016""  ""12\:00\:00 AM",Services,"Architects, Landscape Architects, Designers",0-25,0,6,2000
16BRC-00164,Nopar & Associates,"2479 E Bayshore RD, SUITE 703",94303,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,607
16BRC-00870,Nordstrom,"180 El Camino Real, SUITE 550",94304,"3/15/2016""  ""12\:00\:00 AM",Retail,General Retail,101-500,0,750,187000
16BRC-01428,NORTH WEBER & BAUGH LLP,"2479 E Bayshore RD, SUITE 210",94303,"3/29/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,8,2500
16BRC-00985,Northern California Women's Imaging Center,"900 Welch RD, SUITE 101",94304,"3/18/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,8,8,2052
16BRC-01187,Northwall Builders,664 Gilman ST,94301,"3/24/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,6,0,735
16BRC-00270,"Norwell, Inc","437 Kipling ST, SUITE 100",94301,"3/2/2016""  ""12\:00\:00 AM",Services,"Architects, Landscape Architects, Designers",0-25,2,0,600
16BRC-00799,Norwest Venture Partners,"525 University AV, SUITE 800, 700,",94301,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,26-100,0,75,30000
16BRC-01070,Norzin Collections,486 University AV,94301,"3/22/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,500
16BRC-00598,"Noteleaf, Inc. dba Insight Data Science","260 Sheridan AV, SUITE 310",94306,"3/7/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,15,6500
16BRC-00309,"Nova Partners, Inc.","855 El Camino Real, SUITE 307",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,2900
16BRC-01064,"Nova Partners, Inc.","855 El Camino Real, SUITE Suite 307",94301,"3/22/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,0,3006
16BRC-01676,NoXcuses Fitness Club,"2741 Middlefield RD, SUITE 102",94306,"3/31/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,5,5500
16BRC-00984,Numberly (1000mercis group),"540 University AV, SUITE 300",94301,"3/18/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,2,0,350
16BRC-01255,"NuMedii, Inc.","2479 E Bayshore RD, SUITE Suite 225",94303,"3/25/2016""  ""12\:00\:00 AM",Healthcare,Medical Research,0-25,0,5,1250
16BRC-02159,nuPSYS Inc.,"220 California AV, SUITE 250",94306,"10/13/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,1,600
16BRC-02159,nuPSYS Inc.,"220 California AV, SUITE 250",94306,"10/13/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,1,600
16BRC-00322,Nurse Logistics Inc.,"125 University AV, SUITE 180",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,1,0,315
16BRC-01369,Nuvolex,"459 Hamilton AV, SUITE 307",94301,"3/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,2,0,250
16BRC-00423,"Nyansa, Inc.","247 High ST, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,10,0,2550
16BRC-01991,Oak Creek Apartments,1600 Sand Hill RD,94304,"5/31/2016""  ""12\:00\:00 AM",Multi Family,Multiple-Family,0-25,0,21,2000
16BRC-00674,Oak Management Corporation,"525 University AV, SUITE 1300",94301,"3/8/2016""  ""12\:00\:00 AM",Office,Financial Services,0-25,5,5,4677
16BRC-01699,"Oak Motel, Palo Alto",4279 El Camino Real,94306,"4/4/2016""  ""12\:00\:00 AM",Lodging,Hotels,0-25,0,20,3000
16BRC-01903,Ocean Medicine Foundation,750 Welch 104,94304,"5/4/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,0,0,100
16BRC-01032,"Ocera Therapeutics, Inc.","525 University AV, SUITE Suite 610",94301,"3/21/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,7,7,2188
16BRC-00713,Ogawa Fisher Architects,"715 Colorado AV, SUITE Suite D",94303,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,800
16BRC-00980,Oil Changer #203,780 San Antonio RD,94303,"3/18/2016""  ""12\:00\:00 AM",Auto Related,Automotive Services,0-25,0,7,1812
16BRC-00751,Old Republic Title,"361 Lytton AV, SUITE 100",94301,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,8,8,3900
16BRC-01953,Omega Printing,"4020 Fabian WY, SUITE 100",94303,"5/18/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,3,1450
16BRC-00659,"OMG/Onsite Management Group, LLC","795 El Camino Real, SUITE",94301,"3/8/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,500
16BRC-01452,Omniscience Corporation,"3250 Ash ST, SUITE Floor 2",94306,"3/30/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,8,1088
16BRC-00576,"Oncept, Inc","425 Sherman AV, SUITE 310",94306,"3/6/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,12,0,2657
16BRC-00529,ONE HOUR TRANSLATION INC.,"1885 El Camino Real, SUITE",94306,"3/4/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,3,500
16BRC-00470,One Medical Group,"590 Forest AV, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,4,3
16BRC-00764,OneD Material LLC,"2625 Hanover ST, SUITE",94304,"3/9/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,0,4500
16BRC-02045,OnRevenue.com,"467 Hamilton AV, SUITE 25",94301,"6/22/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,200
16BRC-01158,"Ooma, Inc.",1880 Embarcadero RD,94303,"3/24/2016""  ""12\:00\:00 AM",Unknown,Unknown,101-500,0,101,34179
16BRC-01158,"Ooma, Inc.",1880 Embarcadero RD,94303,"3/24/2016""  ""12\:00\:00 AM",Unknown,Unknown,101-500,0,101,34179
16BRC-01158,"Ooma, Inc.",1880 Embarcadero RD,94303,"3/24/2016""  ""12\:00\:00 AM",Unknown,Unknown,101-500,0,101,34179
16BRC-01158,"Ooma, Inc.",1880 Embarcadero RD,94303,"3/24/2016""  ""12\:00\:00 AM",Unknown,Unknown,101-500,0,101,34179
16BRC-01739,OPA!,140 University AV,94301,"4/6/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,26-100,0,0,3926
16BRC-01935,"OPEN ASSOCIATES USA, INC.","300 Hamilton AV, SUITE 400",94301,"5/16/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,50
16BRC-00721,"Opes Advisors, Inc.","2875 El Camino Real, SUITE",94306,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,8,3250
16BRC-00853,"OpsHub, Inc.","1000 Elwell CT, SUITE 101",94303,"3/14/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,762
16BRC-00469,Opus 1 Music Studio,"4131 El Camino Real, SUITE 200",94306,"3/3/2016""  ""12\:00\:00 AM",Services,Personal Services,0-25,0,2,2200
16BRC-00106,"Opus Global, Inc.","265 Lytton AV, SUITE 302",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,2,4,2842
16BRC-01423,Orangetheory Fitness,"2190 E Bayshore RD, SUITE 150",94303,"3/29/2016""  ""12\:00\:00 AM",Retail,General Retail,0-25,0,0,2470
16BRC-00213,Orbital Insight Inc.,"410 Cambridge AV, SUITE",94306,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,4500
16BRC-01497,Orbus Therapeutics,"2479 E Bayshore RD, SUITE 105",94303,"3/30/2016""  ""12\:00\:00 AM",Manufacturing & Processing,Research and Development,0-25,0,0,3617
16BRC-00947,Orchard Commercial,"525 University AV, SUITE 102",94301,"3/17/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,905
16BRC-01995,Ordori Sushi & Teppanyaki Restaurant,2111 El Camino Real,94306,"6/1/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services (no take out),0-25,2,6,1600
16BRC-00614,"OREN'S HUMMUS, LLC","261 University AV, SUITE",94301,"3/7/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Restaurant,26-100,0,0,2500
16BRC-01776,Orlando Bathing Suit LLC,"1240 Stanford AV, SUITE 5337 Mille",94306,"4/13/2016""  ""12\:00\:00 AM",Retail,"Cards & Gifts, Clothing & Accessories, Department Stores, Sporting Goods, General, Jewelry, Shoes",0-25,2,4,1200
16BRC-01276,Orthopedic Sports and Spine Rehabilitation Center,3401 El Camino Real,94306,"3/25/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,13,4009
16BRC-00834,Osborne Clarke,"3000 El Camino Real, SUITE 200",94306,"3/14/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,3228
16BRC-00712,Oshman Family Jewish Community Center,"3921 Fabian WY, SUITE",94303,"3/9/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,101-500,0,400,160757
16BRC-00712,Oshman Family Jewish Community Center,"3921 Fabian WY, SUITE",94303,"3/9/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,101-500,0,400,160757
16BRC-01526,osteria inc,247 Hamilton AV,94301,"3/30/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Eating and Drinking Services,0-25,1,0,2500
16BRC-01359,Outsource.com,"4019 Transport ST, SUITE E",94303,"3/28/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,600
16BRC-00720,Oxford Finance LLC,"435 Tasso ST, SUITE 325",94301,"3/9/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,3,955
16BRC-00248,P.F. Chang's China Bistro,"900 Stanford Shopping CTR, SUITE Bldg. W",94304,"3/2/2016""  ""12\:00\:00 AM",Eating & Drinking Establishments,Restaurant,26-100,0,0,6750
16BRC-00387,PA HOTEL HOLDINGS LLC - DBA THE EPIPHANY HOTEL,"180 Hamilton AV, SUITE",94301,"3/3/2016""  ""12\:00\:00 AM",Lodging,Hotels,101-500,2,2,50000
16BRC-00184,"PACE Properties, LLC","151 Homer AV, SUITE 157",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,11,1800
16BRC-00184,"PACE Properties, LLC","151 Homer AV, SUITE 157",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,11,1800
16BRC-00855,"Pacific Access Contractors Inc, DBA Pacific Access Elevator","937 Industrial AV, SUITE",94303,"3/14/2016""  ""12\:00\:00 AM",Services,Skilled Trades and Contractors,0-25,0,4,3500
16BRC-01264,Pacific Art League,668 Ramona ST,94301,"3/25/2016""  ""12\:00\:00 AM",Office,Administrative offices for nonprofits,0-25,1,0,4500
16BRC-01610,Pacific Breeze Laundromat,3894 El Camino Real,94306,"3/31/2016""  ""12\:00\:00 AM",Services,"Barber & Beauty Salons, Beauty Supplies, Dry Cleaners & Laundromats, Exercise & Fitness, Gym, Massage & Body Works, Nail Salons, Shoe Repairs, Tailors",0-25,0,3,1500
16BRC-00232,"Pacific Foundation Services, LLC","855 El Camino Real, SUITE 200 and 25",94301,"3/2/2016""  ""12\:00\:00 AM",Office,Professional and General Business,0-25,0,0,3798
16BRC-02036,Pacific Union International Real Estate,"361 Lytton AV, SUITE 200",94301,"6/17/2016""  ""12\:00\:00 AM",Services,"Agencies & Brokerage, Agents & Brokers, Apartment & Home Rental, Mortgage Broker & Lender, Property Management, Title Company",0-25,0,0,3849
16BRC-01539,Pacific Wellness Center.com,518 Hamilton AV,94301,"3/30/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,4,1500
16BRC-01602,Packard Children's Health Alliance,"211 Quarry RD, SUITE 107",94304,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,2000
16BRC-01601,Packard Medical Group,"211 Quarry RD, SUITE 107",94304,"3/31/2016""  ""12\:00\:00 AM",Healthcare,"Audiologist, Chiropractic, Clinics & Medical Centers, Dental, Diet & Nutrition, Laboratory, Massage, Optical, Pharmacy, Drug & Vitamin Stores, Physical Therapy, Physicians, Podiatry, Social Worker",0-25,0,0,2000
16BRC-01563,"Page and Pio Construction, Inc.","716 San Antonio RD, SUITE Unit E",94303,"3/31/2016""  ""12\:00\:00 AM",Services,Skilled Trades and Contractors,0-25,0,3,1000
16BRC-00541,"PageBites, Inc.","210 Portage AV, SUITE",94306,"3/4/2016""  ""12\:00\:00 AM",Office,Computer Programming & Support,26-100,0,42,12900
16BRC-00815,Palantir Technologies Inc,"100 Hamilton AV, SUITE",94301,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,236,172,181724
16BRC-00815,Palantir Technologies Inc,"100 Hamilton AV, SUITE",94301,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,236,172,181724
16BRC-00815,Palantir Technologies Inc,"100 Hamilton AV, SUITE",94301,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,236,172,181724
16BRC-00815,Palantir Technologies Inc,"100 Hamilton AV, SUITE",94301,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,236,172,181724
16BRC-00815,Palantir Technologies Inc,"100 Hamilton AV, SUITE",94301,"3/11/2016""  ""12\:00\:00 AM",Office,Professional and General Business,501-1000,236,172,181724
